ID	group	gene	percent_ident	alignment_length	E-score
AIHAAB_06015	group_495	gene-BB_RS07050	94.533	567	0.0
AIHAAB_06015	group_495	gene-BB_RS07590	94.18	567	0.0
AIHAAB_06015	group_495	gene-BB_RS07265	93.827	567	0.0
AIHAAB_06015	group_495	gene-BB_RS05045	74.679	545	3.97e-94
AIHAAB_06015	group_495	gene-BB_RS04525	71.831	497	3.05e-70
AIHAAB_06015	group_495	gene-BB_RS05440	72.047	508	4.53e-68
AIHAAB_06015	group_495	gene-BB_RS04455	68.379	506	3.27e-38
AIHAAB_06015	group_495	gene-BB_RS05785	67.521	468	8.76e-33
AIHAAB_06015	group_495	gene-BB_RS05530	67.887	355	3.98e-18
AIHAAB_06060	Phage protein	gene-BB_RS07315	100.0	567	0.0
AIHAAB_06060	Phage protein	gene-BB_RS06260	94.885	567	0.0
AIHAAB_06060	Phage protein	gene-BB_RS06475	93.651	567	0.0
AIHAAB_06060	Phage protein	gene-BB_RS06045	93.298	567	0.0
AIHAAB_06060	Phage protein	gene-BB_RS07100	93.298	567	0.0
AIHAAB_06060	Phage protein	gene-BB_RS06680	92.063	567	0.0
AIHAAB_06060	Phage protein	gene-BB_RS06890	91.711	567	0.0
AIHAAB_06060	Phage protein	gene-BB_RS07635	91.182	567	0.0
AIHAAB_06065	group_1019	gene-BB_RS07095	100.0	540	0.0
AIHAAB_06065	group_1019	gene-BB_RS06040	99.815	540	0.0
AIHAAB_06065	group_1019	gene-BB_RS07630	95.896	536	0.0
AIHAAB_06065	group_1019	gene-BB_RS06885	66.108	537	1.08e-37
AIHAAB_06065	group_1019	gene-BB_RS06470	65.177	537	1.83e-28
AIHAAB_06070	Erp protein	gene-BB_RS06880	79.323	1093	0.0
AIHAAB_06070	Erp protein	gene-BB_RS06035	76.533	1125	0.0
AIHAAB_06070	Erp protein	gene-BB_RS07090	76.533	1125	0.0
AIHAAB_06070	Erp protein	gene-BB_RS07305	75.586	1110	0.0
AIHAAB_06070	Erp protein	gene-BB_RS07625	73.132	629	4.3200000000000003e-97
AIHAAB_06070	Erp protein	gene-BB_RS06245	85.841	113	7.33e-31
AIHAAB_06070	Erp protein	gene-BB_RS06670	77.444	133	2.4e-24
AIHAAB_06070	Erp protein	gene-BB_RS06875	85.333	75	9.55e-17
AIHAAB_06075	group_1929	gene-BB_RS07300	86.418	589	0.0
AIHAAB_06075	group_1929	gene-BB_RS06030	77.041	588	1.03e-139
AIHAAB_06075	group_1929	gene-BB_RS07085	77.041	588	1.03e-139
AIHAAB_06075	group_1929	gene-BB_RS06460	72.222	324	6.55e-41
AIHAAB_06075	group_1929	gene-BB_RS07625	82.609	69	1.11e-12
AIHAAB_06075	group_1929	gene-BB_RS06875	97.561	41	3.87e-12
AIHAAB_06075	group_1929	gene-BB_RS06465	83.871	62	1.35e-11
AIHAAB_06085	group_573	gene-BB_RS06020	95.556	225	1.58e-100
AIHAAB_06085	group_573	gene-BB_RS06445	94.222	225	3.49e-96
AIHAAB_06085	group_573	gene-BB_RS07615	93.778	225	4.25e-95
AIHAAB_06085	group_573	gene-BB_RS06660	93.778	225	4.25e-95
AIHAAB_06085	group_573	gene-BB_RS06235	93.778	225	4.25e-95
AIHAAB_06085	group_573	gene-BB_RS06865	92.889	225	2.2e-92
AIHAAB_06085	group_573	gene-BB_RS07290	92.889	225	2.2e-92
AIHAAB_06085	group_573	gene-BB_RS07075	92.889	225	2.2e-92
AIHAAB_06090	group_1299	gene-BB_RS05060	85.965	114	3.11e-30
AIHAAB_06095	group_1534	gene-BB_RS04705	100.0	279	2.59e-143
AIHAAB_06100	group_1930	gene-BB_RS04700	100.0	207	2.28e-104
AIHAAB_06100	group_1930	gene-BB_RS04935	83.908	87	3.19e-20
AIHAAB_06105	ospD	gene-BB_RS04695	100.0	774	0.0
AIHAAB_06110	erpX	gene-BB_RS07625	100.0	1038	0.0
AIHAAB_06110	erpX	gene-BB_RS07305	72.746	976	1.98e-145
AIHAAB_06110	erpX	gene-BB_RS06880	77.797	581	4.67e-128
AIHAAB_06110	erpX	gene-BB_RS06035	74.152	619	5.33e-102
AIHAAB_06110	erpX	gene-BB_RS07090	74.152	619	5.33e-102
AIHAAB_06110	erpX	gene-BB_RS06465	74.242	198	1.2600000000000001e-27
AIHAAB_06110	erpX	gene-BB_RS06875	72.193	187	1.44e-20
AIHAAB_06110	erpX	gene-BB_RS06245	84.524	84	6.11e-19
AIHAAB_06110	erpX	gene-BB_RS06030	86.957	69	3.16e-16
AIHAAB_06110	erpX	gene-BB_RS07085	86.957	69	3.16e-16
AIHAAB_06110	erpX	gene-BB_RS06670	83.784	74	3.85e-15
AIHAAB_06115	DUF643 domain-containing protein	gene-BB_RS07630	100.0	543	0.0
AIHAAB_06115	DUF643 domain-containing protein	gene-BB_RS07095	95.896	536	0.0
AIHAAB_06115	DUF643 domain-containing protein	gene-BB_RS06040	95.709	536	0.0
AIHAAB_06115	DUF643 domain-containing protein	gene-BB_RS06885	66.359	541	3.2999999999999997e-38
AIHAAB_06115	DUF643 domain-containing protein	gene-BB_RS06470	65.478	533	3.09e-32
AIHAAB_06120	group_9	gene-BB_RS07635	99.471	567	0.0
AIHAAB_06120	group_9	gene-BB_RS06890	97.707	567	0.0
AIHAAB_06120	group_9	gene-BB_RS06680	95.238	567	0.0
AIHAAB_06120	group_9	gene-BB_RS06045	93.122	567	0.0
AIHAAB_06120	group_9	gene-BB_RS07100	93.122	567	0.0
AIHAAB_06120	group_9	gene-BB_RS07315	91.711	567	0.0
AIHAAB_06120	group_9	gene-BB_RS06260	90.829	567	0.0
AIHAAB_06120	group_9	gene-BB_RS06475	88.889	567	0.0
AIHAAB_06125	group_222	gene-BB_RS07640	99.63	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS06895	96.674	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS06685	96.009	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS06265	95.861	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS06050	95.713	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS07105	95.713	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS07320	95.639	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS06480	94.678	1353	0.0
AIHAAB_06125	group_222	gene-BB_RS05235	66.143	573	4.14e-35
AIHAAB_06130	group_10	gene-BB_RS07315	94.533	567	0.0
AIHAAB_06130	group_10	gene-BB_RS06045	94.004	567	0.0
AIHAAB_06130	group_10	gene-BB_RS07100	94.004	567	0.0
AIHAAB_06130	group_10	gene-BB_RS06475	93.298	567	0.0
AIHAAB_06130	group_10	gene-BB_RS06260	92.769	567	0.0
AIHAAB_06130	group_10	gene-BB_RS06890	90.3	567	0.0
AIHAAB_06130	group_10	gene-BB_RS06680	90.3	567	0.0
AIHAAB_06130	group_10	gene-BB_RS07635	89.771	567	0.0
AIHAAB_06135	group_1010	gene-BB_RS07095	99.259	540	0.0
AIHAAB_06135	group_1010	gene-BB_RS06040	99.074	540	0.0
AIHAAB_06135	group_1010	gene-BB_RS07630	96.269	536	0.0
AIHAAB_06135	group_1010	gene-BB_RS06885	66.236	542	2.09e-40
AIHAAB_06135	group_1010	gene-BB_RS06470	65.485	536	1.0100000000000001e-31
AIHAAB_06140	Erp22 protein	gene-BB_RS06880	75.777	1094	0.0
AIHAAB_06140	Erp22 protein	gene-BB_RS06035	74.739	1148	0.0
AIHAAB_06140	Erp22 protein	gene-BB_RS07090	74.739	1148	0.0
AIHAAB_06140	Erp22 protein	gene-BB_RS07305	76.408	1030	0.0
AIHAAB_06140	Erp22 protein	gene-BB_RS07625	68.526	950	2.08e-94
AIHAAB_06140	Erp22 protein	gene-BB_RS06245	81.197	117	7.78e-24
AIHAAB_06140	Erp22 protein	gene-BB_RS06670	75.524	143	2.72e-23
AIHAAB_06140	Erp22 protein	gene-BB_RS06875	81.72	93	2.54e-17
AIHAAB_06140	Erp22 protein	gene-BB_RS06465	83.951	81	8.88e-17
AIHAAB_06145	erpC	gene-BB_RS06030	84.672	548	1.71e-174
AIHAAB_06145	erpC	gene-BB_RS07085	84.672	548	1.71e-174
AIHAAB_06145	erpC	gene-BB_RS07300	83.678	484	1.95e-148
AIHAAB_06145	erpC	gene-BB_RS06460	67.529	348	4.31e-30
AIHAAB_06145	erpC	gene-BB_RS06875	85.507	69	1.96e-15
AIHAAB_06145	erpC	gene-BB_RS06465	84.058	69	8.33e-14
AIHAAB_06145	erpC	gene-BB_RS07625	85.938	64	3.54e-12
AIHAAB_06150	group_1538	gene-BB_RS06775	99.634	546	0.0
AIHAAB_06150	group_1538	gene-BB_RS05930	87.729	546	0.0
AIHAAB_06150	group_1538	gene-BB_RS06985	87.729	546	0.0
AIHAAB_06150	group_1538	gene-BB_RS06140	87.729	546	0.0
AIHAAB_06150	group_1538	gene-BB_RS06570	86.306	555	0.0
AIHAAB_06150	group_1538	gene-BB_RS07525	86.126	555	0.0
AIHAAB_06150	group_1538	gene-BB_RS06355	85.946	555	0.0
AIHAAB_06150	group_1538	gene-BB_RS07200	85.405	555	0.0
AIHAAB_06155	group_377	gene-BB_RS06770	99.045	942	0.0
AIHAAB_06155	group_377	gene-BB_RS07520	80.55	946	0.0
AIHAAB_06155	group_377	gene-BB_RS06350	80.423	945	0.0
AIHAAB_06155	group_377	gene-BB_RS06565	80.233	946	0.0
AIHAAB_06155	group_377	gene-BB_RS05925	80.127	946	0.0
AIHAAB_06155	group_377	gene-BB_RS06980	80.127	946	0.0
AIHAAB_06155	group_377	gene-BB_RS07195	80.042	947	0.0
AIHAAB_06155	group_377	gene-BB_RS06135	80.042	947	0.0
AIHAAB_06160	group_61	gene-BB_RS06765	99.844	642	0.0
AIHAAB_06160	group_61	gene-BB_RS06560	90.966	642	0.0
AIHAAB_06160	group_61	gene-BB_RS07515	90.654	642	0.0
AIHAAB_06160	group_61	gene-BB_RS07190	92.17	613	0.0
AIHAAB_06160	group_61	gene-BB_RS05920	90.498	642	0.0
AIHAAB_06160	group_61	gene-BB_RS06975	90.498	642	0.0
AIHAAB_06160	group_61	gene-BB_RS06130	90.498	642	0.0
AIHAAB_06160	group_61	gene-BB_RS06345	91.636	550	0.0
AIHAAB_06165	group_147	gene-BB_RS06760	97.833	1338	0.0
AIHAAB_06165	group_147	gene-BB_RS06555	86.708	647	0.0
AIHAAB_06165	group_147	gene-BB_RS05915	86.553	647	0.0
AIHAAB_06165	group_147	gene-BB_RS06970	86.553	647	0.0
AIHAAB_06165	group_147	gene-BB_RS06125	86.553	647	0.0
AIHAAB_06165	group_147	gene-BB_RS07180	86.244	647	0.0
AIHAAB_06165	group_147	gene-BB_RS06340	89.437	568	0.0
AIHAAB_06165	group_147	gene-BB_RS07510	84.501	671	0.0
AIHAAB_06185	group_4124	gene-BB_RS06635	100.0	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS07590	97.531	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS06840	97.531	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS06420	97.354	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS07050	97.178	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS06210	96.296	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS05995	95.238	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS07265	93.474	567	0.0
AIHAAB_06185	group_4124	gene-BB_RS05045	73.849	543	3.0499999999999998e-89
AIHAAB_06185	group_4124	gene-BB_RS04525	72.435	497	5.890000000000001e-73
AIHAAB_06185	group_4124	gene-BB_RS05440	71.146	506	2.86e-64
AIHAAB_06185	group_4124	gene-BB_RS04455	68.71	473	3.27e-38
AIHAAB_06185	group_4124	gene-BB_RS05785	67.164	469	3.73e-31
AIHAAB_06185	group_4124	gene-BB_RS05530	66.949	354	2.51e-14
AIHAAB_06195	group_2431	gene-BB_RS06255	100.0	183	2.1199999999999998e-91
AIHAAB_06200	eppA	gene-BB_RS06250	100.0	510	0.0
AIHAAB_06200	eppA	gene-BB_RS05455	75.047	529	2.9199999999999996e-95
AIHAAB_06205	erpG	gene-BB_RS06245	100.0	591	0.0
AIHAAB_06205	erpG	gene-BB_RS06670	70.957	303	3.8900000000000003e-31
AIHAAB_06205	erpG	gene-BB_RS06875	71.825	252	1.3599999999999999e-30
AIHAAB_06205	erpG	gene-BB_RS06465	68.391	348	1.65e-29
AIHAAB_06205	erpG	gene-BB_RS06035	78.906	128	1.89e-22
AIHAAB_06205	erpG	gene-BB_RS07090	78.906	128	1.89e-22
AIHAAB_06205	erpG	gene-BB_RS06880	80.702	114	1.89e-22
AIHAAB_06205	erpG	gene-BB_RS07305	78.761	113	2.8e-20
AIHAAB_06205	erpG	gene-BB_RS07625	84.524	84	3.41e-19
AIHAAB_06205	erpG	gene-BB_RS06030	82.609	69	1.12e-12
AIHAAB_06205	erpG	gene-BB_RS07085	82.609	69	1.12e-12
AIHAAB_06210	group_1129	gene-BB_RS06240	100.0	777	0.0
AIHAAB_06210	group_1129	gene-BB_RS06450	94.591	795	0.0
AIHAAB_06210	group_1129	gene-BB_RS07620	88.674	777	0.0
AIHAAB_06210	group_1129	gene-BB_RS06025	84.427	777	0.0
AIHAAB_06210	group_1129	gene-BB_RS07080	84.407	776	0.0
AIHAAB_06210	group_1129	gene-BB_RS06870	84.021	776	0.0
AIHAAB_06210	group_1129	gene-BB_RS06665	84.094	767	0.0
AIHAAB_06210	group_1129	gene-BB_RS07295	82.262	778	0.0
AIHAAB_06210	group_1129	gene-BB_RS05470	78.873	710	3.7e-172
AIHAAB_06210	group_1129	gene-BB_RS07790	70.89	292	1.7999999999999998e-30
AIHAAB_06215	group_564	gene-BB_RS06235	100.0	354	0.0
AIHAAB_06215	group_564	gene-BB_RS07615	95.198	354	1.4200000000000002e-160
AIHAAB_06215	group_564	gene-BB_RS06020	94.915	354	1.74e-159
AIHAAB_06215	group_564	gene-BB_RS06660	93.785	354	4.66e-154
AIHAAB_06215	group_564	gene-BB_RS06445	93.503	354	1.98e-152
AIHAAB_06215	group_564	gene-BB_RS06865	93.22	354	2.41e-151
AIHAAB_06215	group_564	gene-BB_RS07075	93.22	354	2.41e-151
AIHAAB_06215	group_564	gene-BB_RS07290	91.808	354	2.7500000000000004e-144
AIHAAB_06220	group_1539	gene-BB_RS06675	100.0	669	0.0
AIHAAB_06240	fzo-like conserved region	gene-BB_RS04935	100.0	555	0.0
AIHAAB_06240	fzo-like conserved region	gene-BB_RS04700	83.908	87	9.16e-20
AIHAAB_06255	group_1543	gene-BB_RS05740	100.0	423	0.0
AIHAAB_06255	group_1543	gene-BB_RS05100	72.603	365	2.25e-51
AIHAAB_06255	group_1543	gene-BB_RS04375	70.238	420	4.0699999999999996e-48
AIHAAB_06255	group_1543	gene-BB_RS04900	69.43	386	1.2500000000000002e-35
AIHAAB_06255	group_1543	gene-BB_RS04710	66.981	424	4.9599999999999995e-28
AIHAAB_06255	group_1543	gene-BB_RS07435	75.0	180	6.050000000000001e-27
AIHAAB_06255	group_1543	gene-BB_RS07345	66.746	421	1.0899999999999999e-23
AIHAAB_06260	group_1544	gene-BB_RS05740	100.0	120	2.07e-57
AIHAAB_06265	group_1934	gene-BB_RS05745	100.0	750	0.0
AIHAAB_06265	group_1934	gene-BB_RS04370	79.073	755	0.0
AIHAAB_06265	group_1934	gene-BB_RS04885	73.592	746	1.73e-125
AIHAAB_06265	group_1934	gene-BB_RS07440	72.021	747	1.52e-113
AIHAAB_06265	group_1934	gene-BB_RS04715	71.562	749	6.05e-106
AIHAAB_06265	group_1934	gene-BB_RS07340	70.39	743	1.17e-89
AIHAAB_06265	group_1934	gene-BB_RS06425	66.316	760	9e-47
AIHAAB_06265	group_1934	gene-BB_RS07875	96.33	109	4.66e-44
AIHAAB_06265	group_1934	gene-BB_RS05780	66.129	682	1.63e-43
AIHAAB_06265	group_1934	gene-BB_RS04530	80.0	75	1.74e-11
AIHAAB_06270	group_2433	gene-BB_RS05750	100.0	558	0.0
AIHAAB_06270	group_2433	gene-BB_RS04365	76.909	550	2.63e-115
AIHAAB_06270	group_2433	gene-BB_RS04720	72.257	483	1.28e-68
AIHAAB_06270	group_2433	gene-BB_RS07445	70.45	511	7.5400000000000005e-59
AIHAAB_06270	group_2433	gene-BB_RS04455	67.155	341	1.66e-16
AIHAAB_06270	group_2433	gene-BB_RS05530	67.155	341	3.67e-12
AIHAAB_06275	group_2434	gene-BB_RS07890	100.0	249	4.44e-127
AIHAAB_06275	group_2434	gene-BB_RS05050	85.246	61	1.56e-12
AIHAAB_06280	group_2435	gene-BB_RS05810	100.0	255	2.51e-130
AIHAAB_06285	group_1935	gene-BB_RS05820	100.0	396	0.0
AIHAAB_06285	group_1935	gene-BB_RS05830	90.076	393	2.23e-152
AIHAAB_06285	group_1935	gene-BB_RS05835	89.46	389	2.09e-146
AIHAAB_06285	group_1935	gene-BB_RS05825	85.679	405	6.399999999999999e-134
AIHAAB_06285	group_1935	gene-BB_RS05840	85.606	396	4.920000000000001e-129
AIHAAB_06290	variable large family protein	gene-BB_RS05825	97.131	732	0.0
AIHAAB_06290	variable large family protein	gene-BB_RS05830	92.771	747	0.0
AIHAAB_06290	variable large family protein	gene-BB_RS05835	92.432	740	0.0
AIHAAB_06290	variable large family protein	gene-BB_RS05840	94.108	594	0.0
AIHAAB_06290	variable large family protein	gene-BB_RS05820	85.354	396	3.97e-127
AIHAAB_06290	variable large family protein	gene-BB_RS04820	73.78	164	3.5e-20
AIHAAB_06295	group_3099	gene-BB_RS06840	98.551	207	5.03e-100
AIHAAB_06295	group_3099	gene-BB_RS07590	97.585	207	2.61e-97
AIHAAB_06295	group_3099	gene-BB_RS07265	97.585	207	2.61e-97
AIHAAB_06295	group_3099	gene-BB_RS07050	97.101	207	3.17e-96
AIHAAB_06295	group_3099	gene-BB_RS06635	96.618	207	1.35e-94
AIHAAB_06295	group_3099	gene-BB_RS05995	96.135	207	1.64e-93
AIHAAB_06295	group_3099	gene-BB_RS06420	95.652	207	6.99e-92
AIHAAB_06295	group_3099	gene-BB_RS06210	94.203	207	4.4100000000000004e-88
AIHAAB_06295	group_3099	gene-BB_RS04525	74.0	200	1.8800000000000002e-29
AIHAAB_06295	group_3099	gene-BB_RS05045	74.038	208	1.8800000000000002e-29
AIHAAB_06295	group_3099	gene-BB_RS05440	72.77	213	1.19e-25
AIHAAB_06295	group_3099	gene-BB_RS05785	68.9	209	2.98e-14
AIHAAB_06300	group_2436	gene-BB_RS06845	99.733	750	0.0
AIHAAB_06300	group_2436	gene-BB_RS06000	75.136	736	1.0199999999999999e-134
AIHAAB_06300	group_2436	gene-BB_RS06215	73.444	723	1.02e-115
AIHAAB_06300	group_2436	gene-BB_RS07595	72.961	699	2.11e-105
AIHAAB_06300	group_2436	gene-BB_RS05200	71.685	724	1.52e-94
AIHAAB_06300	group_2436	gene-BB_RS06640	70.365	739	1.17e-89
AIHAAB_06300	group_2436	gene-BB_RS07055	70.328	701	3.82e-83
AIHAAB_06300	group_2436	gene-BB_RS07270	69.941	509	1.1e-45
AIHAAB_06300	group_2436	gene-BB_RS04450	67.044	707	1.63e-43
AIHAAB_06300	group_2436	gene-BB_RS05050	64.507	741	1.74e-30
AIHAAB_06300	group_2436	gene-BB_RS06425	91.667	84	3.14e-27
AIHAAB_06300	group_2436	gene-BB_RS05780	79.268	82	1.43e-12
AIHAAB_06300	group_2436	gene-BB_RS05535	77.381	84	6.08e-11
AIHAAB_06305	group_2437	gene-BB_RS06850	99.617	522	0.0
AIHAAB_06305	group_2437	gene-BB_RS07060	77.802	455	1.65e-98
AIHAAB_06305	group_2437	gene-BB_RS07600	76.533	473	8.56e-96
AIHAAB_06305	group_2437	gene-BB_RS06005	75.687	473	9.76e-89
AIHAAB_06305	group_2437	gene-BB_RS06220	74.946	459	1.3600000000000001e-80
AIHAAB_06305	group_2437	gene-BB_RS05445	74.194	465	1.6500000000000002e-79
AIHAAB_06305	group_2437	gene-BB_RS06645	74.02	408	1.7700000000000001e-66
AIHAAB_06305	group_2437	gene-BB_RS05205	70.156	449	1.77e-47
AIHAAB_06305	group_2437	gene-BB_RS04445	69.333	450	5.78e-41
AIHAAB_06305	group_2437	gene-BB_RS07275	76.216	185	2.8e-32
AIHAAB_06305	group_2437	gene-BB_RS05055	69.146	363	9.790000000000001e-32
AIHAAB_06305	group_2437	gene-BB_RS06430	76.879	173	3.4200000000000002e-31
AIHAAB_06305	group_2437	gene-BB_RS07935	77.778	144	3.9e-24
AIHAAB_06305	group_2437	gene-BB_RS05775	75.214	117	8.04e-14
AIHAAB_06305	group_2437	gene-BB_RS04535	68.254	189	9.8e-13
AIHAAB_06310	bdrM	gene-BB_RS06855	99.825	573	0.0
AIHAAB_06310	bdrM	gene-BB_RS07280	82.343	572	4e-170
AIHAAB_06310	bdrM	gene-BB_RS06650	72.836	670	2.3700000000000002e-122
AIHAAB_06310	bdrM	gene-BB_RS06010	76.939	477	2.7e-96
AIHAAB_06310	bdrM	gene-BB_RS07605	82.44	336	1.4e-93
AIHAAB_06310	bdrM	gene-BB_RS07065	78.025	405	2.08e-91
AIHAAB_06310	bdrM	gene-BB_RS06225	78.043	419	2.53e-90
AIHAAB_06310	bdrM	gene-BB_RS06435	79.392	296	1.71e-73
AIHAAB_06310	bdrM	gene-BB_RS07570	72.404	337	1.7099999999999997e-54
AIHAAB_06310	bdrM	gene-BB_RS06190	74.699	249	4.9000000000000003e-36
AIHAAB_06310	bdrM	gene-BB_RS04345	73.878	245	1.71e-35
AIHAAB_06310	bdrM	gene-BB_RS07030	80.124	161	1.71e-35
AIHAAB_06310	bdrM	gene-BB_RS06400	71.898	274	3.09e-32
AIHAAB_06310	bdrM	gene-BB_RS07245	80.769	156	1.0800000000000001e-31
AIHAAB_06310	bdrM	gene-BB_RS04660	75.723	173	1.95e-28
AIHAAB_06310	bdrM	gene-BB_RS06820	83.019	106	1.23e-24
AIHAAB_06310	bdrM	gene-BB_RS05700	75.728	103	1.32e-11
AIHAAB_06315	group_2439	gene-BB_RS06185	100.0	318	2.0100000000000002e-164
AIHAAB_06320	REP+ protein	gene-BB_RS06190	100.0	609	0.0
AIHAAB_06320	REP+ protein	gene-BB_RS07030	86.207	609	0.0
AIHAAB_06320	REP+ protein	gene-BB_RS06820	85.209	622	0.0
AIHAAB_06320	REP+ protein	gene-BB_RS07570	79.053	697	0.0
AIHAAB_06320	REP+ protein	gene-BB_RS07245	81.639	610	5.54e-175
AIHAAB_06320	REP+ protein	gene-BB_RS06400	94.048	336	9.389999999999999e-147
AIHAAB_06320	REP+ protein	gene-BB_RS04345	78.481	474	2.21e-110
AIHAAB_06320	REP+ protein	gene-BB_RS04660	73.535	529	1.07e-101
AIHAAB_06320	REP+ protein	gene-BB_RS06010	89.407	236	2.0700000000000001e-85
AIHAAB_06320	REP+ protein	gene-BB_RS05700	76.119	335	9.42e-71
AIHAAB_06320	REP+ protein	gene-BB_RS07065	79.264	299	1.3999999999999998e-68
AIHAAB_06320	REP+ protein	gene-BB_RS07605	78.947	228	4.89e-49
AIHAAB_06320	REP+ protein	gene-BB_RS06650	72.039	304	3.08e-45
AIHAAB_06320	REP+ protein	gene-BB_RS06225	80.097	206	3.08e-45
AIHAAB_06320	REP+ protein	gene-BB_RS07280	77.5	240	3.76e-44
AIHAAB_06320	REP+ protein	gene-BB_RS06855	74.699	249	5.22e-36
AIHAAB_06320	REP+ protein	gene-BB_RS06435	82.727	110	3.76e-25
AIHAAB_06325	mlpC	gene-BB_RS06195	100.0	447	0.0
AIHAAB_06325	mlpC	gene-BB_RS07035	93.009	329	9.47e-139
AIHAAB_06325	mlpC	gene-BB_RS06620	83.747	443	2.0799999999999998e-134
AIHAAB_06325	mlpC	gene-BB_RS05980	88.43	363	1.08e-131
AIHAAB_06325	mlpC	gene-BB_RS07250	81.713	432	4.91e-117
AIHAAB_06325	mlpC	gene-BB_RS06825	80.815	417	4.6e-111
AIHAAB_06325	mlpC	gene-BB_RS06405	81.408	355	1.61e-91
AIHAAB_06325	mlpC	gene-BB_RS07575	86.275	153	2.24e-45
AIHAAB_06330	ERF family protein	gene-BB_RS06200	100.0	447	0.0
AIHAAB_06330	ERF family protein	gene-BB_RS06625	96.84	443	0.0
AIHAAB_06330	ERF family protein	gene-BB_RS07580	96.614	443	0.0
AIHAAB_06330	ERF family protein	gene-BB_RS05450	81.937	382	4.3000000000000004e-105
AIHAAB_06330	ERF family protein	gene-BB_RS05985	95.833	72	2.24e-26
AIHAAB_06330	ERF family protein	gene-BB_RS07040	94.444	72	2.73e-25
AIHAAB_06330	ERF family protein	gene-BB_RS06830	91.667	72	1.4100000000000001e-22
AIHAAB_06330	ERF family protein	gene-BB_RS07255	91.667	72	1.4100000000000001e-22
AIHAAB_06330	ERF family protein	gene-BB_RS06410	90.278	72	6.0100000000000005e-21
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS06095	100.0	369	0.0
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS05885	99.729	369	0.0
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS06310	99.729	369	0.0
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS06940	99.729	369	0.0
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS07480	99.458	369	0.0
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS07150	99.458	369	0.0
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS06525	96.477	369	3.99e-174
AIHAAB_06335	Plasmid cp32-4, sequence at position 4-6kb	gene-BB_RS06730	96.206	369	4.86e-173
AIHAAB_06340	group_160	gene-BB_RS07485	99.118	567	0.0
AIHAAB_06340	group_160	gene-BB_RS07155	97.884	567	0.0
AIHAAB_06340	group_160	gene-BB_RS06100	97.884	567	0.0
AIHAAB_06340	group_160	gene-BB_RS05890	97.707	567	0.0
AIHAAB_06340	group_160	gene-BB_RS06945	97.707	567	0.0
AIHAAB_06340	group_160	gene-BB_RS06315	97.531	567	0.0
AIHAAB_06340	group_160	gene-BB_RS06735	94.912	570	0.0
AIHAAB_06340	group_160	gene-BB_RS06530	93.158	570	0.0
AIHAAB_06350	group_799	gene-BB_RS06085	97.807	456	0.0
AIHAAB_06350	group_799	gene-BB_RS06720	97.588	456	0.0
AIHAAB_06350	group_799	gene-BB_RS05875	97.588	456	0.0
AIHAAB_06350	group_799	gene-BB_RS06930	97.588	456	0.0
AIHAAB_06350	group_799	gene-BB_RS07470	96.053	456	0.0
AIHAAB_06350	group_799	gene-BB_RS06515	95.824	455	0.0
AIHAAB_06350	group_799	gene-BB_RS07140	95.385	455	0.0
AIHAAB_06350	group_799	gene-BB_RS06300	94.286	455	0.0
AIHAAB_06355	group_189	gene-BB_RS06715	97.292	960	0.0
AIHAAB_06355	group_189	gene-BB_RS05870	97.083	960	0.0
AIHAAB_06355	group_189	gene-BB_RS06925	97.083	960	0.0
AIHAAB_06355	group_189	gene-BB_RS06080	97.083	960	0.0
AIHAAB_06355	group_189	gene-BB_RS07465	90.0	960	0.0
AIHAAB_06355	group_189	gene-BB_RS06510	90.0	960	0.0
AIHAAB_06355	group_189	gene-BB_RS07135	88.797	964	0.0
AIHAAB_06355	group_189	gene-BB_RS06295	88.854	960	0.0
AIHAAB_06370	group_533	gene-BB_RS06550	100.0	237	1.3699999999999999e-120
AIHAAB_06370	group_533	gene-BB_RS06755	94.937	237	2.6599999999999997e-104
AIHAAB_06370	group_533	gene-BB_RS05910	94.937	237	2.6599999999999997e-104
AIHAAB_06370	group_533	gene-BB_RS06965	94.937	237	2.6599999999999997e-104
