Source	Target	Weight
cds-WP_002658423.1-4	cds-WP_010883814.1	952
cds-WP_002658423.1-4	cds-WP_010883774.1	949
cds-WP_002658423.1-4	cds-BB_RS07135	947
cds-WP_002658423.1-4	cds-WP_231033839.1	155
cds-WP_002658423.1-4	cds-WP_010258204.1	347
cds-WP_002658423.1-4	cds-WP_012666107.1	642
cds-WP_002658423.1-4	cds-BB_RS07435	535
cds-WP_002658423.1-4	cds-WP_010883947.1	431
cds-WP_002658423.1-4	cds-WP_012593119.1	317
cds-WP_002658423.1-4	cds-WP_044283655.1	434
cds-WP_002658423.1-4	cds-WP_010890610.1	284
cds-WP_002658423.1-4	cds-WP_010890357.1	346
cds-WP_002658423.1-4	cds-WP_010890376.1	255
cds-WP_002658423.1-4	cds-BB_RS07855	121
cds-WP_002658423.1-4	cds-BB_RS04425	134
cds-WP_002658423.1-4	cds-WP_010890588.1	153
cds-WP_010883814.1	cds-WP_010883774.1	956
cds-WP_010883814.1	cds-BB_RS07135	954
cds-WP_010883814.1	cds-WP_231033839.1	155
cds-WP_010883814.1	cds-WP_010258204.1	347
cds-WP_010883814.1	cds-WP_012666107.1	649
cds-WP_010883814.1	cds-BB_RS07435	542
cds-WP_010883814.1	cds-WP_010883947.1	431
cds-WP_010883814.1	cds-WP_012593119.1	317
cds-WP_010883814.1	cds-WP_044283655.1	441
cds-WP_010883814.1	cds-WP_010890610.1	284
cds-WP_010883814.1	cds-WP_010890357.1	353
cds-WP_010883814.1	cds-WP_010890376.1	262
cds-WP_010883814.1	cds-BB_RS07855	121
cds-WP_010883814.1	cds-BB_RS04425	134
cds-WP_010883814.1	cds-WP_010890588.1	160
cds-WP_010883774.1	cds-BB_RS07135	957
cds-WP_010883774.1	cds-WP_231033839.1	155
cds-WP_010883774.1	cds-WP_010258204.1	347
cds-WP_010883774.1	cds-WP_012666107.1	652
cds-WP_010883774.1	cds-BB_RS07435	545
cds-WP_010883774.1	cds-WP_010883947.1	431
cds-WP_010883774.1	cds-WP_012593119.1	317
cds-WP_010883774.1	cds-WP_044283655.1	444
cds-WP_010883774.1	cds-WP_010890610.1	284
cds-WP_010883774.1	cds-WP_010890357.1	356
cds-WP_010883774.1	cds-WP_010890376.1	265
cds-WP_010883774.1	cds-BB_RS07855	121
cds-WP_010883774.1	cds-BB_RS04425	134
cds-WP_010883774.1	cds-WP_010890588.1	163
cds-BB_RS07135	cds-WP_231033839.1	155
cds-BB_RS07135	cds-WP_010258204.1	347
cds-BB_RS07135	cds-WP_012666107.1	658
cds-BB_RS07135	cds-BB_RS07435	551
cds-BB_RS07135	cds-WP_010883947.1	431
cds-BB_RS07135	cds-WP_012593119.1	317
cds-BB_RS07135	cds-WP_044283655.1	450
cds-BB_RS07135	cds-WP_010890610.1	284
cds-BB_RS07135	cds-WP_010890357.1	362
cds-BB_RS07135	cds-WP_010890376.1	271
cds-BB_RS07135	cds-BB_RS07855	121
cds-BB_RS07135	cds-BB_RS04425	134
cds-BB_RS07135	cds-WP_010890588.1	169
cds-WP_231033839.1	cds-WP_010258204.1	98
cds-WP_010258204.1	cds-WP_012666107.1	151
cds-WP_010258204.1	cds-BB_RS07435	44
cds-WP_010258204.1	cds-WP_010883947.1	43
cds-WP_012666107.1	cds-BB_RS07435	599
cds-WP_012666107.1	cds-WP_010883947.1	431
cds-WP_012666107.1	cds-WP_012593119.1	317
cds-WP_012666107.1	cds-WP_044283655.1	497
cds-WP_012666107.1	cds-WP_010890610.1	284
cds-WP_012666107.1	cds-WP_010890357.1	792
cds-WP_012666107.1	cds-WP_010890376.1	473
cds-WP_012666107.1	cds-BB_RS07855	121
cds-WP_012666107.1	cds-BB_RS04425	134
cds-WP_012666107.1	cds-WP_010890588.1	599
cds-WP_012666107.1	cds-WP_002658643.1-3	427
cds-WP_012666107.1	cds-WP_002658643.1	426
cds-WP_012666107.1	cds-WP_002658643.1-2	426
cds-WP_012666107.1	cds-WP_002658643.1-4	426
cds-WP_012666107.1	cds-WP_010883815.1	419
cds-WP_012666107.1	cds-WP_010883775.1	416
cds-WP_012666107.1	cds-WP_010883873.1	410
cds-WP_012666107.1	cds-WP_010890251.1	312
cds-WP_012666107.1	cds-WP_010883908.1	299
cds-WP_012666107.1	cds-WP_010256964.1	218
cds-WP_012666107.1	cds-WP_010889658.1	117
cds-WP_012666107.1	cds-WP_010890343.1	80
cds-WP_012666107.1	cds-WP_010890377.1	54
cds-BB_RS07435	cds-WP_010883947.1	431
cds-BB_RS07435	cds-WP_012593119.1	317
cds-BB_RS07435	cds-WP_044283655.1	497
cds-BB_RS07435	cds-WP_010890610.1	284
cds-BB_RS07435	cds-WP_010890357.1	410
cds-BB_RS07435	cds-WP_010890376.1	319
cds-BB_RS07435	cds-BB_RS07855	121
cds-BB_RS07435	cds-BB_RS04425	134
cds-BB_RS07435	cds-WP_010890588.1	217
cds-BB_RS07435	cds-WP_002658643.1-3	45
cds-BB_RS07435	cds-WP_002658643.1	44
cds-BB_RS07435	cds-WP_002658643.1-2	44
cds-BB_RS07435	cds-WP_002658643.1-4	44
cds-BB_RS07435	cds-WP_010883815.1	37
cds-BB_RS07435	cds-WP_010883775.1	34
cds-BB_RS07435	cds-WP_010883873.1	28
cds-WP_010883947.1	cds-WP_012593119.1	317
cds-WP_010883947.1	cds-WP_044283655.1	331
cds-WP_010883947.1	cds-WP_010890610.1	284
cds-WP_010883947.1	cds-WP_010890357.1	243
cds-WP_010883947.1	cds-WP_010890376.1	152
cds-WP_010883947.1	cds-BB_RS07855	105
cds-WP_010883947.1	cds-BB_RS04425	100
cds-WP_010883947.1	cds-WP_010890588.1	50
cds-WP_012593119.1	cds-WP_044283655.1	269
cds-WP_012593119.1	cds-WP_010890610.1	253
cds-WP_012593119.1	cds-WP_010890357.1	181
cds-WP_012593119.1	cds-WP_010890376.1	90
cds-WP_012593119.1	cds-BB_RS07855	43
cds-WP_012593119.1	cds-BB_RS04425	38
cds-WP_044283655.1	cds-WP_010890610.1	284
cds-WP_044283655.1	cds-WP_010890357.1	409
cds-WP_044283655.1	cds-WP_010890376.1	318
cds-WP_044283655.1	cds-BB_RS07855	121
cds-WP_044283655.1	cds-BB_RS04425	134
cds-WP_044283655.1	cds-WP_010890588.1	216
cds-WP_044283655.1	cds-WP_002658643.1-3	44
cds-WP_044283655.1	cds-WP_002658643.1	43
cds-WP_044283655.1	cds-WP_002658643.1-2	43
cds-WP_044283655.1	cds-WP_002658643.1-4	43
cds-WP_044283655.1	cds-WP_010883815.1	36
cds-WP_044283655.1	cds-WP_010883775.1	33
cds-WP_044283655.1	cds-WP_010883873.1	27
cds-WP_010890610.1	cds-WP_010890357.1	212
cds-WP_010890610.1	cds-WP_010890376.1	121
cds-WP_010890610.1	cds-BB_RS07855	74
cds-WP_010890610.1	cds-BB_RS04425	69
cds-WP_010890610.1	cds-WP_010890588.1	19
cds-WP_010890357.1	cds-WP_010890376.1	473
cds-WP_010890357.1	cds-BB_RS07855	121
cds-WP_010890357.1	cds-BB_RS04425	134
cds-WP_010890357.1	cds-WP_010890588.1	727
cds-WP_010890357.1	cds-WP_002658643.1-3	455
cds-WP_010890357.1	cds-WP_002658643.1	455
cds-WP_010890357.1	cds-WP_002658643.1-2	455
cds-WP_010890357.1	cds-WP_002658643.1-4	455
cds-WP_010890357.1	cds-WP_010883815.1	455
cds-WP_010890357.1	cds-WP_010883775.1	455
cds-WP_010890357.1	cds-WP_010883873.1	455
cds-WP_010890357.1	cds-WP_010890251.1	440
cds-WP_010890357.1	cds-WP_010883908.1	427
cds-WP_010890357.1	cds-WP_010256964.1	218
cds-WP_010890357.1	cds-WP_010889658.1	245
cds-WP_010890357.1	cds-WP_010890343.1	208
cds-WP_010890357.1	cds-WP_010890377.1	182
cds-WP_010890357.1	cds-WP_010890284.1	118
cds-WP_010890357.1	cds-WP_002658726.1-2	100
cds-WP_010890357.1	cds-WP_002658662.1	99
cds-WP_010890357.1	cds-WP_002658662.1-2	99
cds-WP_010890357.1	cds-WP_002658662.1-3	99
cds-WP_010890357.1	cds-WP_002658726.1	92
cds-WP_010890357.1	cds-WP_010256287.1	89
cds-WP_010890357.1	cds-WP_010256287.1-2	83
cds-WP_010890357.1	cds-WP_231033865.1	53
cds-WP_010890376.1	cds-BB_RS07855	121
cds-WP_010890376.1	cds-BB_RS04425	134
cds-WP_010890376.1	cds-WP_010890588.1	371
cds-WP_010890376.1	cds-WP_002658643.1-3	199
cds-WP_010890376.1	cds-WP_002658643.1	198
cds-WP_010890376.1	cds-WP_002658643.1-2	198
cds-WP_010890376.1	cds-WP_002658643.1-4	198
cds-WP_010890376.1	cds-WP_010883815.1	191
cds-WP_010890376.1	cds-WP_010883775.1	188
cds-WP_010890376.1	cds-WP_010883873.1	182
cds-WP_010890376.1	cds-WP_010890251.1	84
cds-WP_010890376.1	cds-WP_010883908.1	71
cds-WP_010890376.1	cds-WP_010256964.1	12
cds-BB_RS07855	cds-BB_RS04425	116
cds-BB_RS07855	cds-WP_010890588.1	66
cds-BB_RS04425	cds-WP_010890588.1	84
cds-WP_010890588.1	cds-WP_002658643.1-3	455
cds-WP_010890588.1	cds-WP_002658643.1	455
cds-WP_010890588.1	cds-WP_002658643.1-2	455
cds-WP_010890588.1	cds-WP_002658643.1-4	455
cds-WP_010890588.1	cds-WP_010883815.1	455
cds-WP_010890588.1	cds-WP_010883775.1	455
cds-WP_010890588.1	cds-WP_010883873.1	455
cds-WP_010890588.1	cds-WP_010890251.1	683
cds-WP_010890588.1	cds-WP_010883908.1	761
cds-WP_010890588.1	cds-WP_010256964.1	218
cds-WP_010890588.1	cds-WP_010889658.1	615
cds-WP_010890588.1	cds-WP_010890343.1	578
cds-WP_010890588.1	cds-WP_010890377.1	335
cds-WP_010890588.1	cds-WP_010890284.1	488
cds-WP_010890588.1	cds-WP_002658726.1-2	383
cds-WP_010890588.1	cds-WP_002658662.1	383
cds-WP_010890588.1	cds-WP_002658662.1-2	383
cds-WP_010890588.1	cds-WP_002658662.1-3	383
cds-WP_010890588.1	cds-WP_002658726.1	383
cds-WP_010890588.1	cds-WP_010256287.1	383
cds-WP_010890588.1	cds-WP_010256287.1-2	383
cds-WP_010890588.1	cds-WP_231033865.1	107
cds-WP_010890588.1	cds-WP_010258108.1	220
cds-WP_010890588.1	cds-WP_010883839.1	99
cds-WP_010890588.1	cds-WP_002658432.1	98
cds-WP_010890588.1	cds-WP_002658432.1-2	98
cds-WP_010890588.1	cds-WP_002658432.1-4	98
cds-WP_010890588.1	cds-WP_002658723.1	91
cds-WP_010890588.1	cds-WP_002658432.1-3	88
cds-WP_010890588.1	cds-WP_002658432.1-5	82
cds-WP_010890588.1	cds-WP_010883909.1	63
cds-WP_002658643.1-3	cds-WP_002658643.1	454
cds-WP_002658643.1-3	cds-WP_002658643.1-2	454
cds-WP_002658643.1-3	cds-WP_002658643.1-4	454
cds-WP_002658643.1-3	cds-WP_010883815.1	447
cds-WP_002658643.1-3	cds-WP_010883775.1	444
cds-WP_002658643.1-3	cds-WP_010883873.1	438
cds-WP_002658643.1-3	cds-WP_010890251.1	340
cds-WP_002658643.1-3	cds-WP_010883908.1	327
cds-WP_002658643.1-3	cds-WP_010256964.1	218
cds-WP_002658643.1-3	cds-WP_010889658.1	145
cds-WP_002658643.1-3	cds-WP_010890343.1	108
cds-WP_002658643.1-3	cds-WP_010890377.1	82
cds-WP_002658643.1-3	cds-WP_010890284.1	18
cds-WP_002658643.1	cds-WP_002658643.1-2	455
cds-WP_002658643.1	cds-WP_002658643.1-4	455
cds-WP_002658643.1	cds-WP_010883815.1	448
cds-WP_002658643.1	cds-WP_010883775.1	445
cds-WP_002658643.1	cds-WP_010883873.1	439
cds-WP_002658643.1	cds-WP_010890251.1	341
cds-WP_002658643.1	cds-WP_010883908.1	328
cds-WP_002658643.1	cds-WP_010256964.1	218
cds-WP_002658643.1	cds-WP_010889658.1	146
cds-WP_002658643.1	cds-WP_010890343.1	109
cds-WP_002658643.1	cds-WP_010890377.1	83
cds-WP_002658643.1	cds-WP_010890284.1	19
cds-WP_002658643.1	cds-WP_002658726.1-2	1
cds-WP_002658643.1-2	cds-WP_002658643.1-4	455
cds-WP_002658643.1-2	cds-WP_010883815.1	448
cds-WP_002658643.1-2	cds-WP_010883775.1	445
cds-WP_002658643.1-2	cds-WP_010883873.1	439
cds-WP_002658643.1-2	cds-WP_010890251.1	341
cds-WP_002658643.1-2	cds-WP_010883908.1	328
cds-WP_002658643.1-2	cds-WP_010256964.1	218
cds-WP_002658643.1-2	cds-WP_010889658.1	146
cds-WP_002658643.1-2	cds-WP_010890343.1	109
cds-WP_002658643.1-2	cds-WP_010890377.1	83
cds-WP_002658643.1-2	cds-WP_010890284.1	19
cds-WP_002658643.1-2	cds-WP_002658726.1-2	1
cds-WP_002658643.1-4	cds-WP_010883815.1	448
cds-WP_002658643.1-4	cds-WP_010883775.1	445
cds-WP_002658643.1-4	cds-WP_010883873.1	439
cds-WP_002658643.1-4	cds-WP_010890251.1	341
cds-WP_002658643.1-4	cds-WP_010883908.1	328
cds-WP_002658643.1-4	cds-WP_010256964.1	218
cds-WP_002658643.1-4	cds-WP_010889658.1	146
cds-WP_002658643.1-4	cds-WP_010890343.1	109
cds-WP_002658643.1-4	cds-WP_010890377.1	83
cds-WP_002658643.1-4	cds-WP_010890284.1	19
cds-WP_002658643.1-4	cds-WP_002658726.1-2	1
cds-WP_010883815.1	cds-WP_010883775.1	452
cds-WP_010883815.1	cds-WP_010883873.1	446
cds-WP_010883815.1	cds-WP_010890251.1	348
cds-WP_010883815.1	cds-WP_010883908.1	335
cds-WP_010883815.1	cds-WP_010256964.1	218
cds-WP_010883815.1	cds-WP_010889658.1	153
cds-WP_010883815.1	cds-WP_010890343.1	116
cds-WP_010883815.1	cds-WP_010890377.1	90
cds-WP_010883815.1	cds-WP_010890284.1	26
cds-WP_010883815.1	cds-WP_002658726.1-2	8
cds-WP_010883815.1	cds-WP_002658662.1	7
cds-WP_010883815.1	cds-WP_002658662.1-2	7
cds-WP_010883815.1	cds-WP_002658662.1-3	7
cds-WP_010883775.1	cds-WP_010883873.1	449
cds-WP_010883775.1	cds-WP_010890251.1	351
cds-WP_010883775.1	cds-WP_010883908.1	338
cds-WP_010883775.1	cds-WP_010256964.1	218
cds-WP_010883775.1	cds-WP_010889658.1	156
cds-WP_010883775.1	cds-WP_010890343.1	119
cds-WP_010883775.1	cds-WP_010890377.1	93
cds-WP_010883775.1	cds-WP_010890284.1	29
cds-WP_010883775.1	cds-WP_002658726.1-2	11
cds-WP_010883775.1	cds-WP_002658662.1	10
cds-WP_010883775.1	cds-WP_002658662.1-2	10
cds-WP_010883775.1	cds-WP_002658662.1-3	10
cds-WP_010883775.1	cds-WP_002658726.1	3
cds-WP_010883873.1	cds-WP_010890251.1	357
cds-WP_010883873.1	cds-WP_010883908.1	344
cds-WP_010883873.1	cds-WP_010256964.1	218
cds-WP_010883873.1	cds-WP_010889658.1	162
cds-WP_010883873.1	cds-WP_010890343.1	125
cds-WP_010883873.1	cds-WP_010890377.1	99
cds-WP_010883873.1	cds-WP_010890284.1	35
cds-WP_010883873.1	cds-WP_002658726.1-2	17
cds-WP_010883873.1	cds-WP_002658662.1	16
cds-WP_010883873.1	cds-WP_002658662.1-2	16
cds-WP_010883873.1	cds-WP_002658662.1-3	16
cds-WP_010883873.1	cds-WP_002658726.1	9
cds-WP_010883873.1	cds-WP_010256287.1	6
cds-WP_010890251.1	cds-WP_010883908.1	670
cds-WP_010890251.1	cds-WP_010256964.1	218
cds-WP_010890251.1	cds-WP_010889658.1	488
cds-WP_010890251.1	cds-WP_010890343.1	451
cds-WP_010890251.1	cds-WP_010890377.1	335
cds-WP_010890251.1	cds-WP_010890284.1	361
cds-WP_010890251.1	cds-WP_002658726.1-2	343
cds-WP_010890251.1	cds-WP_002658662.1	342
cds-WP_010890251.1	cds-WP_002658662.1-2	342
cds-WP_010890251.1	cds-WP_002658662.1-3	342
cds-WP_010890251.1	cds-WP_002658726.1	335
cds-WP_010890251.1	cds-WP_010256287.1	332
cds-WP_010890251.1	cds-WP_010256287.1-2	326
cds-WP_010890251.1	cds-WP_231033865.1	107
cds-WP_010890251.1	cds-WP_010258108.1	93
cds-WP_010883908.1	cds-WP_010256964.1	218
cds-WP_010883908.1	cds-WP_010889658.1	579
cds-WP_010883908.1	cds-WP_010890343.1	542
cds-WP_010883908.1	cds-WP_010890377.1	335
cds-WP_010883908.1	cds-WP_010890284.1	452
cds-WP_010883908.1	cds-WP_002658726.1-2	383
cds-WP_010883908.1	cds-WP_002658662.1	383
cds-WP_010883908.1	cds-WP_002658662.1-2	383
cds-WP_010883908.1	cds-WP_002658662.1-3	383
cds-WP_010883908.1	cds-WP_002658726.1	383
cds-WP_010883908.1	cds-WP_010256287.1	383
cds-WP_010883908.1	cds-WP_010256287.1-2	383
cds-WP_010883908.1	cds-WP_231033865.1	107
cds-WP_010883908.1	cds-WP_010258108.1	184
cds-WP_010883908.1	cds-WP_010883839.1	63
cds-WP_010883908.1	cds-WP_002658432.1	62
cds-WP_010883908.1	cds-WP_002658432.1-2	62
cds-WP_010883908.1	cds-WP_002658432.1-4	62
cds-WP_010883908.1	cds-WP_002658723.1	55
cds-WP_010883908.1	cds-WP_002658432.1-3	52
cds-WP_010883908.1	cds-WP_002658432.1-5	46
cds-WP_010883908.1	cds-WP_010883909.1	27
cds-WP_010256964.1	cds-WP_010889658.1	95
cds-WP_010256964.1	cds-WP_010890343.1	58
cds-WP_010256964.1	cds-WP_010890377.1	32
cds-WP_010889658.1	cds-WP_010890343.1	752
cds-WP_010889658.1	cds-WP_010890377.1	335
cds-WP_010889658.1	cds-WP_010890284.1	572
cds-WP_010889658.1	cds-WP_002658726.1-2	383
cds-WP_010889658.1	cds-WP_002658662.1	383
cds-WP_010889658.1	cds-WP_002658662.1-2	383
cds-WP_010889658.1	cds-WP_002658662.1-3	383
cds-WP_010889658.1	cds-WP_002658726.1	383
cds-WP_010889658.1	cds-WP_010256287.1	383
cds-WP_010889658.1	cds-WP_010256287.1-2	383
cds-WP_010889658.1	cds-WP_231033865.1	107
cds-WP_010889658.1	cds-WP_010258108.1	660
cds-WP_010889658.1	cds-WP_010883839.1	389
cds-WP_010889658.1	cds-WP_002658432.1	389
cds-WP_010889658.1	cds-WP_002658432.1-2	389
cds-WP_010889658.1	cds-WP_002658432.1-4	389
cds-WP_010889658.1	cds-WP_002658723.1	389
cds-WP_010889658.1	cds-WP_002658432.1-3	389
cds-WP_010889658.1	cds-WP_002658432.1-5	389
cds-WP_010889658.1	cds-WP_010883909.1	503
cds-WP_010889658.1	cds-WP_010890252.1	432
cds-WP_010889658.1	cds-WP_012686628.1	418
cds-WP_010889658.1	cds-WP_010890285.1	395
cds-WP_010889658.1	cds-BB_RS05740	353
cds-WP_010889658.1	cds-WP_010890353.1	217
cds-WP_010889658.1	cds-WP_002658721.1	153
cds-WP_010889658.1	cds-WP_010883726.1	152
cds-WP_010889658.1	cds-WP_002658435.1	152
cds-WP_010889658.1	cds-WP_010883726.1-2	152
cds-WP_010889658.1	cds-WP_010883816.1	145
cds-WP_010889658.1	cds-WP_010883776.1	142
cds-WP_010889658.1	cds-WP_010883874.1	136
cds-WP_010889658.1	cds-WP_010890606.1	25
cds-WP_010890343.1	cds-WP_010890377.1	335
cds-WP_010890343.1	cds-WP_010890284.1	572
cds-WP_010890343.1	cds-WP_002658726.1-2	383
cds-WP_010890343.1	cds-WP_002658662.1	383
cds-WP_010890343.1	cds-WP_002658662.1-2	383
cds-WP_010890343.1	cds-WP_002658662.1-3	383
cds-WP_010890343.1	cds-WP_002658726.1	383
cds-WP_010890343.1	cds-WP_010256287.1	383
cds-WP_010890343.1	cds-WP_010256287.1-2	383
cds-WP_010890343.1	cds-WP_231033865.1	107
cds-WP_010890343.1	cds-WP_010258108.1	394
cds-WP_010890343.1	cds-WP_010883839.1	273
cds-WP_010890343.1	cds-WP_002658432.1	272
cds-WP_010890343.1	cds-WP_002658432.1-2	272
cds-WP_010890343.1	cds-WP_002658432.1-4	272
cds-WP_010890343.1	cds-WP_002658723.1	265
cds-WP_010890343.1	cds-WP_002658432.1-3	262
cds-WP_010890343.1	cds-WP_002658432.1-5	256
cds-WP_010890343.1	cds-WP_010883909.1	237
cds-WP_010890343.1	cds-WP_010890252.1	166
cds-WP_010890343.1	cds-WP_012686628.1	152
cds-WP_010890343.1	cds-WP_010890285.1	129
cds-WP_010890343.1	cds-BB_RS05740	87
cds-WP_010890377.1	cds-WP_010890284.1	271
cds-WP_010890377.1	cds-WP_002658726.1-2	253
cds-WP_010890377.1	cds-WP_002658662.1	252
cds-WP_010890377.1	cds-WP_002658662.1-2	252
cds-WP_010890377.1	cds-WP_002658662.1-3	252
cds-WP_010890377.1	cds-WP_002658726.1	245
cds-WP_010890377.1	cds-WP_010256287.1	242
cds-WP_010890377.1	cds-WP_010256287.1-2	236
cds-WP_010890377.1	cds-WP_231033865.1	107
cds-WP_010890377.1	cds-WP_010258108.1	3
cds-WP_010890284.1	cds-WP_002658726.1-2	383
cds-WP_010890284.1	cds-WP_002658662.1	383
cds-WP_010890284.1	cds-WP_002658662.1-2	383
cds-WP_010890284.1	cds-WP_002658662.1-3	383
cds-WP_010890284.1	cds-WP_002658726.1	383
cds-WP_010890284.1	cds-WP_010256287.1	383
cds-WP_010890284.1	cds-WP_010256287.1-2	383
cds-WP_010890284.1	cds-WP_231033865.1	107
cds-WP_010890284.1	cds-WP_010258108.1	304
cds-WP_010890284.1	cds-WP_010883839.1	183
cds-WP_010890284.1	cds-WP_002658432.1	182
cds-WP_010890284.1	cds-WP_002658432.1-2	182
cds-WP_010890284.1	cds-WP_002658432.1-4	182
cds-WP_010890284.1	cds-WP_002658723.1	175
cds-WP_010890284.1	cds-WP_002658432.1-3	172
cds-WP_010890284.1	cds-WP_002658432.1-5	166
cds-WP_010890284.1	cds-WP_010883909.1	147
cds-WP_010890284.1	cds-WP_010890252.1	76
cds-WP_010890284.1	cds-WP_012686628.1	62
cds-WP_010890284.1	cds-WP_010890285.1	39
cds-WP_002658726.1-2	cds-WP_002658662.1	382
cds-WP_002658726.1-2	cds-WP_002658662.1-2	382
cds-WP_002658726.1-2	cds-WP_002658662.1-3	382
cds-WP_002658726.1-2	cds-WP_002658726.1	375
cds-WP_002658726.1-2	cds-WP_010256287.1	372
cds-WP_002658726.1-2	cds-WP_010256287.1-2	366
cds-WP_002658726.1-2	cds-WP_231033865.1	107
cds-WP_002658726.1-2	cds-WP_010258108.1	133
cds-WP_002658726.1-2	cds-WP_010883839.1	12
cds-WP_002658726.1-2	cds-WP_002658432.1	11
cds-WP_002658726.1-2	cds-WP_002658432.1-2	11
cds-WP_002658726.1-2	cds-WP_002658432.1-4	11
cds-WP_002658726.1-2	cds-WP_002658723.1	4
cds-WP_002658726.1-2	cds-WP_002658432.1-3	1
cds-WP_002658662.1	cds-WP_002658662.1-2	383
cds-WP_002658662.1	cds-WP_002658662.1-3	383
cds-WP_002658662.1	cds-WP_002658726.1	376
cds-WP_002658662.1	cds-WP_010256287.1	373
cds-WP_002658662.1	cds-WP_010256287.1-2	367
cds-WP_002658662.1	cds-WP_231033865.1	107
cds-WP_002658662.1	cds-WP_010258108.1	134
cds-WP_002658662.1	cds-WP_010883839.1	13
cds-WP_002658662.1	cds-WP_002658432.1	12
cds-WP_002658662.1	cds-WP_002658432.1-2	12
cds-WP_002658662.1	cds-WP_002658432.1-4	12
cds-WP_002658662.1	cds-WP_002658723.1	5
cds-WP_002658662.1	cds-WP_002658432.1-3	2
cds-WP_002658662.1-2	cds-WP_002658662.1-3	383
cds-WP_002658662.1-2	cds-WP_002658726.1	376
cds-WP_002658662.1-2	cds-WP_010256287.1	373
cds-WP_002658662.1-2	cds-WP_010256287.1-2	367
cds-WP_002658662.1-2	cds-WP_231033865.1	107
cds-WP_002658662.1-2	cds-WP_010258108.1	134
cds-WP_002658662.1-2	cds-WP_010883839.1	13
cds-WP_002658662.1-2	cds-WP_002658432.1	12
cds-WP_002658662.1-2	cds-WP_002658432.1-2	12
cds-WP_002658662.1-2	cds-WP_002658432.1-4	12
cds-WP_002658662.1-2	cds-WP_002658723.1	5
cds-WP_002658662.1-2	cds-WP_002658432.1-3	2
cds-WP_002658662.1-3	cds-WP_002658726.1	376
cds-WP_002658662.1-3	cds-WP_010256287.1	373
cds-WP_002658662.1-3	cds-WP_010256287.1-2	367
cds-WP_002658662.1-3	cds-WP_231033865.1	107
cds-WP_002658662.1-3	cds-WP_010258108.1	134
cds-WP_002658662.1-3	cds-WP_010883839.1	13
cds-WP_002658662.1-3	cds-WP_002658432.1	12
cds-WP_002658662.1-3	cds-WP_002658432.1-2	12
cds-WP_002658662.1-3	cds-WP_002658432.1-4	12
cds-WP_002658662.1-3	cds-WP_002658723.1	5
cds-WP_002658662.1-3	cds-WP_002658432.1-3	2
cds-WP_002658726.1	cds-WP_010256287.1	380
cds-WP_002658726.1	cds-WP_010256287.1-2	374
cds-WP_002658726.1	cds-WP_231033865.1	107
cds-WP_002658726.1	cds-WP_010258108.1	141
cds-WP_002658726.1	cds-WP_010883839.1	20
cds-WP_002658726.1	cds-WP_002658432.1	19
cds-WP_002658726.1	cds-WP_002658432.1-2	19
cds-WP_002658726.1	cds-WP_002658432.1-4	19
cds-WP_002658726.1	cds-WP_002658723.1	12
cds-WP_002658726.1	cds-WP_002658432.1-3	9
cds-WP_002658726.1	cds-WP_002658432.1-5	3
cds-WP_010256287.1	cds-WP_010256287.1-2	377
cds-WP_010256287.1	cds-WP_231033865.1	107
cds-WP_010256287.1	cds-WP_010258108.1	144
cds-WP_010256287.1	cds-WP_010883839.1	23
cds-WP_010256287.1	cds-WP_002658432.1	22
cds-WP_010256287.1	cds-WP_002658432.1-2	22
cds-WP_010256287.1	cds-WP_002658432.1-4	22
cds-WP_010256287.1	cds-WP_002658723.1	15
cds-WP_010256287.1	cds-WP_002658432.1-3	12
cds-WP_010256287.1	cds-WP_002658432.1-5	6
cds-WP_010256287.1-2	cds-WP_231033865.1	107
cds-WP_010256287.1-2	cds-WP_010258108.1	150
cds-WP_010256287.1-2	cds-WP_010883839.1	29
cds-WP_010256287.1-2	cds-WP_002658432.1	28
cds-WP_010256287.1-2	cds-WP_002658432.1-2	28
cds-WP_010256287.1-2	cds-WP_002658432.1-4	28
cds-WP_010256287.1-2	cds-WP_002658723.1	21
cds-WP_010256287.1-2	cds-WP_002658432.1-3	18
cds-WP_010256287.1-2	cds-WP_002658432.1-5	12
cds-WP_010258108.1	cds-WP_010883839.1	389
cds-WP_010258108.1	cds-WP_002658432.1	389
cds-WP_010258108.1	cds-WP_002658432.1-2	389
cds-WP_010258108.1	cds-WP_002658432.1-4	389
cds-WP_010258108.1	cds-WP_002658723.1	389
cds-WP_010258108.1	cds-WP_002658432.1-3	389
cds-WP_010258108.1	cds-WP_002658432.1-5	389
cds-WP_010258108.1	cds-WP_010883909.1	536
cds-WP_010258108.1	cds-WP_010890252.1	578
cds-WP_010258108.1	cds-WP_012686628.1	629
cds-WP_010258108.1	cds-WP_010890285.1	607
cds-WP_010258108.1	cds-BB_RS05740	565
cds-WP_010258108.1	cds-WP_010890353.1	429
cds-WP_010258108.1	cds-WP_002658721.1	365
cds-WP_010258108.1	cds-WP_010883726.1	364
cds-WP_010258108.1	cds-WP_002658435.1	364
cds-WP_010258108.1	cds-WP_010883726.1-2	364
cds-WP_010258108.1	cds-WP_010883816.1	357
cds-WP_010258108.1	cds-WP_010883776.1	354
cds-WP_010258108.1	cds-WP_010883874.1	348
cds-WP_010258108.1	cds-WP_010890606.1	237
cds-WP_010258108.1	cds-WP_002658381.1	209
cds-WP_010258108.1	cds-BB_RS07450	182
